"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2006",0.24,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2007",0.23,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2008",0.22,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2009",0.21,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.21,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.2,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.2,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.19,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.19,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.18,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.18,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.18,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.16,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.15,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.13,
"CRI","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2021",0.06,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2010",1.46,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2011",1.43,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2012",1.44,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2013",1.48,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2014",1.51,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2015",1.53,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2016",1.59,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2017",1.59,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2018",1.55,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2019",1.55,
"COL","HOSPITALBED","ACUTE","1000HAB","A","2020",1.48,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2010",0.01,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2011",0.01,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2012",0.02,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2013",0.03,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2014",0.04,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2015",0.02,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2016",0.03,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2017",0.04,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2018",0.06,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2019",0.07,
"COL","HOSPITALBED","PSYCHIATRIC","1000HAB","A","2020",0.09,
